新闻标题,发布时间,新闻链接
比亚迪发布4nm智驾芯片“璇玑A3”,2026-05-29 08:21,https://finance.sina.com.cn/stock/t/2026-05-28/doc-inhznenp8169768.shtml
比亚迪发布4nm智驾芯片,2026-05-29 08:21,https://finance.sina.com.cn/jjxw/2026-05-28/doc-inhznenk8545816.shtml
比亚迪发布首款4nm智驾芯片璇玑A3，算力超2100TOPS,2026-05-29 08:21,https://t.cj.sina.cn/articles/view/1642634100/61e89b7404001nvne
王传福宣布比亚迪天神之眼首搭超千线激光雷达,2026-05-29 08:21,https://t.cj.sina.cn/articles/view/1826017320/6cd6d02804001labi
全球首发！比亚迪璇玑A3问世 国产首款自研4nm车规智驾芯片,2026-05-28 20:30,https://t.cj.sina.cn/articles/view/1659643027/62ec249302001p4zq
王传福：比亚迪将以AI为核心突破点投入超1000亿元研发资金,2026-05-28 20:30,https://finance.sina.com.cn/roll/2026-05-28/doc-inhznenk8540480.shtml
比亚迪发布中国首款4nm智驾芯片璇玑A3，支持L3、L4自动驾驶,2026-05-28 20:30,https://t.cj.sina.cn/articles/view/1826017320/6cd6d02804001lab8
比亚迪(002594)公司深度报告：技术驱动后期大众市场 产能出海加速全球突破,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/832808954015/index.phtml
比亚迪(002594)2026年Q1点评：业绩符合预期 毛利率和ASP提升 看好出海与闪充技术周期向上,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/832612537153/index.phtml
比亚迪(002594)：业绩符合预期 出海保持高增长,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/831725520194/index.phtml
比亚迪(002594)2026年一季报点评：海外销量保持高增 闪充带动产品矩阵升级,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/831518996648/index.phtml
比亚迪(002594)：26Q1业绩符合预期 海外销量增长势头强劲,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/831468016144/index.phtml
比亚迪(002594)深度系列(四)：新能源大航海时代开启 重塑全球估值动能,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/831295941078/index.phtml
比亚迪(002594)：海外销量高增 预计闪充及新车上市将促进国内销量改善,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/831244380244/index.phtml
比亚迪(002594)：2026Q1业绩符合预期 单车营收趋势良好,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/831204810293/index.phtml
比亚迪(002594)季报点评：出口销售保持高增 闪充及智驾赋能成长,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/830946223765/index.phtml
比亚迪(002594)：业绩低点已过 新产品全球发力,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/830894748550/index.phtml
比亚迪(002594)公司点评：短期汇兑扰动 出海+高端化韧性显现,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/830883151450/index.phtml
比亚迪(002594)：Q1海外销量同比高增 业绩受汇兑损失影响承压,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/830877465627/index.phtml
比亚迪(002594)：毛利率环比修复彰显盈利韧性 内外需双升开启复苏通道,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/830802412799/index.phtml
比亚迪(002594)2026一季报点评：出海需求持续高增 闪充技术开启新周期,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/830793660571/index.phtml
比亚迪(002594)：还原后26Q1单车盈利提升 期待出口持续放量&内销拐点向上,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/830790156120/index.phtml
比亚迪(002594)：看好闪充普及和海外工厂投产,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/830775500862/index.phtml
BYD(002594)：OVERSEAS R&D SUPPORT 1Q26 EARNINGS RESILIENCE,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/830767488323/index.phtml
比亚迪(002594)：出口高增、ASP提升；闪充技术产品周期启动,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/830770302600/index.phtml
比亚迪(002594)：技术创新、产品出海 打造全球化车企,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/830704761187/index.phtml
比亚迪(002594)：闪充换道 光储远航,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/830510434956/index.phtml
比亚迪(002594)年报点评：海外市场引领增长 技术开启新周期,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/829512003465/index.phtml
比亚迪(002594)：3月海外销量继续高增 国内静待车型周期,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/829134185708/index.phtml
比亚迪(002594)：盈利阶段性波动 出海与技术红利释放在即,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/829119715538/index.phtml
比亚迪(002594)深度报告：技术引领行业发展 用户体验打造品牌护城河,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/829098778803/index.phtml
比亚迪(002594)：出海销量12万辆 3月国内开启闪充技术新周期销量回升,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/829014389657/index.phtml
比亚迪(002594)：出海势头强劲 闪充赋能新品,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/828796401729/index.phtml
比亚迪(002594)系列点评四十一：3月销量环比明显改善 出海延续高景气度,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/828562510477/index.phtml
比亚迪(002594)：2026M3销量环比大幅增长 海外持续高增,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/828550320256/index.phtml
比亚迪(002594)：3月销量回暖 看好Q2内外销共振,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/828540377236/index.phtml
比亚迪(002594)2025年Q4点评：业绩符合预期 单车盈利平稳 看好新技术+出海加速开启新周期,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/828463490211/index.phtml
比亚迪(002594)2025年年报点评：25Q4业绩环比提升 看好海外销量跃升,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/828440459712/index.phtml
比亚迪(002594)：3月出海延续高增 闪充新车有望带动内销持续恢复,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/828434671898/index.phtml
比亚迪(002594)2025年报点评：领先技术筑牢内销根基 海外增长成核心引擎,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/828411004908/index.phtml
比亚迪(002594)：出口成为重要增长引擎 兆瓦闪充引领行业进入新时代,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/828375978326/index.phtml
比亚迪(002594)2025年报业绩点评：Q4盈利环比回升 26年海外市场推动量价齐升,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/828364380268/index.phtml
比亚迪(002594)2025年年报点评：海外业务多点开花 技术+产品迎来新周期,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/828300834831/index.phtml
比亚迪(002594)：Q4单车利润环比提升 海外业务有望持续支撑业绩,2026-05-28 20:30,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/828292036883/index.phtml
比亚迪(002594)：2025年经营结构分化 海外持续高增,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/828290069909/index.phtml
比亚迪(002594)：闪充中国 SHENZHEN世界,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/828283404802/index.phtml
比亚迪(002594)：盈利能力承压 关注经营调整动作效果,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/828269519896/index.phtml
比亚迪(002594)：关注国内闪充平权及海外销量高增,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/828184557128/index.phtml
BYD(002594)：OVERSEAS SALES COULD BE A POSITIVE SURPRISE IN FY26,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/828177668367/index.phtml
比亚迪(002594)：海内外经营表现韧性向上 三重周期共振发力在即,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/828175558187/index.phtml
比亚迪(002594)2025年年报点评：单车盈利修复 出海空间广阔,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/828139641147/index.phtml
比亚迪(002594)/比亚迪股份(1211.HK)2025年年报业绩点评：2025业绩披露 全球化加速推进,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/828125606521/index.phtml
比亚迪(002594)：出海增速将成为公司增长主旋律,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/828052984716/index.phtml
比亚迪(002594)：海外业务量利齐升；关注闪充新车与储能业务,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/828052282979/index.phtml
比亚迪：2025年年度报告摘要,2026-03-31 18:05,http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002594&id=12033342
比亚迪(002594)：二代刀片电池及闪充发布 先进技术引领行业,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/827249544859/index.phtml
比亚迪(002594)首次覆盖：技术革新 乘势出海,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/827154884512/index.phtml
比亚迪(002594)：兆瓦闪充技术赋能新品 底部向上周期开启,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/827025686524/index.phtml
比亚迪(002594)：发布第二代刀片电池及闪充技术 解决需求痛点,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/826987973413/index.phtml
比亚迪(002594)：二代刀片电池及闪充发布 精准解决行业痛点,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/826705168159/index.phtml
比亚迪(002594)：2月海外销量超越内销 国内市场静候新车蓄力,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/826594382025/index.phtml
比亚迪(002594)：二代刀片和兆瓦闪充新技术亮相 重点强调新车周期及海外放量,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/826378004543/index.phtml
比亚迪(002594)：充电跃升兆瓦闪充 海外销量节节攀升,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/826294578765/index.phtml
比亚迪(002594)：技术符合预期、传播效果优异 静待后续新技术&新车型上市,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/826294584778/index.phtml
比亚迪(002594)信息点评：“兆瓦闪充”直击补能痛点 驱动产品新周期,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/826282860289/index.phtml
比亚迪(002594)重大事项点评：第二代刀片电池、兆瓦闪充引领行业技术新纪元,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/826198260248/index.phtml
比亚迪(002594)：闪充进阶 万站可期,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/826105920342/index.phtml
比亚迪(002594)：解决补能痛点 开启新一轮技术及产品周期,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/826101854924/index.phtml
比亚迪(002594)闪充技术发布会点评：利剑出鞘 第二代刀片电池+闪充技术重磅发布,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/826079417627/index.phtml
比亚迪(002594)深度：技术为王生态共建 进阶兆瓦闪充油电同速新时代,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/826071949058/index.phtml
比亚迪(002594)2026年2月销量点评：出海销量再超10万辆 3月新技术+产品周期蓄势待发,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/825902707102/index.phtml
比亚迪(002594)：2月海外销量首超国内 出海、新技术搭载回暖可期,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/825816217352/index.phtml
比亚迪(002594)2026年1月销量点评：海外表现优异国内持续去库 蓄势待发迎接新周期,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/824088270854/index.phtml
比亚迪(002594)：海外出口1月表现强势 内销静待新车发力,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/823687551177/index.phtml
比亚迪(002594)2026年1月销量点评：行业政策过渡短期承压 仍需关注后续新车周期及出口,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/823570602683/index.phtml
比亚迪(002594)系列点评三十八：高端+出海向上 静待旺季来临,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/823515753240/index.phtml
比亚迪(002594)2026年1月销量点评：批发销量节奏调整 静待后续产品周期,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/823511881936/index.phtml
比亚迪(002594)：1月销量有望为全年筑底 关注股价与基本面共振上行机遇,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/823479673875/index.phtml
比亚迪(002594)：2026M1国内外销量显著分化 关注新品周期,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/823454575722/index.phtml
比亚迪(002594)：1月销量承压 海外和技术双驱动,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/823443720248/index.phtml
比亚迪(002594)1月销量点评：出海持续亮眼 内销有望底部向上,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/823437814108/index.phtml
比亚迪(002594)2026年1月销量点评：销量同环比降低 持续推进高端化和出口,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/823397701721/index.phtml
比亚迪(002594)：海外出口表现亮眼 高端化+新车型蓄势待发,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/822128001010/index.phtml
比亚迪(002594)：出海销量达13万辆再创新高 全年出海销量超100万辆,2026-03-31 18:05,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/821566737696/index.phtml
比亚迪(002594)：全年销量收官迎2026 提质增效蓄势待发,2026-01-11 08:15,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/821403060322/index.phtml
比亚迪(002594)2025年12月销量点评：全年销量460万辆 方程豹与出口表现亮眼,2026-01-11 08:15,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/821031734445/index.phtml
比亚迪(002594)2025年度销量点评：全年销量同比提升 持续推进高端化和出口,2026-01-11 08:15,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/821029394841/index.phtml
